Mixte,Emission_de_CO2,Cycle_urbain,Extra_urbain,Prix,Immatriculation
5.4,149.0,7.6,4.2,15917014.0,d384ae66-839f-459c-9a29-ee093a12100a
5.46,134.8,6.92,4.760000000000001,16434451.0,ae3e0d2c-9426-464f-9e5f-26a64c497e2d
4.9,135.0,6.4,4.4,26839932.0,4d0e276e-0690-4937-9af5-0fed9eaa09fc
3.7,85.0,4.3,3.4,7644707.0,08e0c47c-9aa7-4275-9239-022b1897dbcf
6.32,171.0,6.06,4.62,34845175.0,9dc8b455-91cd-4fd1-9dd5-6e64fac7a797
4.1,86.6,8.419999999999998,5.28,3959224.0,ee519476-f8ac-49cf-8f6c-56877d026296
7.820000000000002,194.0,10.459999999999999,6.26,32414893.0,31bdd004-0788-456a-978e-9cece5507d50
5.6,126.0,6.6,4.9,19442259.0,4a8d8465-77f4-4e8f-9212-d0348a05f185
4.9,130.0,5.8,4.5,13419966.0,ce58d31d-6f73-403e-9332-ffee34d39ae2
6.9,165.0,8.9,5.8,9577583.0,709466ac-ba27-4f4e-8e81-5a5929d81b25
7.7,179.0,10.4,6.1,36287321.0,fefdc131-7d5b-48c1-aae0-ee45ad0a9df8
7.7,229.0,9.3,6.8,22046133.0,75dbd4a4-dbb5-4d0d-a219-689fca3f50d3
6.4,169.0,8.3,5.3,9699764.0,609c7619-f084-477c-b333-8d14f2f2b9ef
6.9,180.0,6.92,4.6,27841422.0,f52716ac-1438-4d07-96c5-b556f025d4e0
7.459999999999999,183.6,9.180000000000001,5.86,35004078.0,9c1f7f34-79a6-4b1e-abf0-a01413969952
6.0,136.0,7.4,5.1,19695970.0,0a3a3b4d-96a4-4f35-b635-d823ada6622e
8.559999999999999,232.0,12.040000000000001,6.56,29784980.0,1b8d12e7-75ab-41e7-9c09-d2cc56155634
5.0,131.0,6.0,4.5,24957131.0,f66c7fc5-d928-48cf-95de-5b6e2f9a5c26
6.6,150.0,10.459999999999999,6.279999999999999,38323684.0,7ae8820c-3b66-48fe-a889-b2b8b23ac771
7.4,174.0,10.0,5.9,29543955.0,5967a18f-3d22-44c2-afad-e84dfeebae62
5.2,134.0,6.6,4.3,18394033.0,9622c67a-ab93-4318-ba70-dc67e7ecb5a2
9.7,233.0,14.3,7.1,25851795.0,0ceec9fb-d340-46f4-9c5e-33f02ecaf952
8.5,198.0,11.3,6.9,28108486.0,f4369968-3e21-4fe0-aa54-ed2943c81a93
8.8,210.0,12.8,6.5,16357002.0,cdf8d1dc-262b-4c5e-93e4-004348efb63a
5.3,119.0,6.4,4.6,14534958.0,536ec41e-da61-491c-9433-ea6be91fdbed
6.3,164.0,7.8,5.4,23847480.0,b21be149-18b2-49c5-a54f-c8e4eb61941a
4.1,93.0,6.139999999999999,4.24,7544558.0,7f8a5c6e-8d57-4626-8cd9-2c942f19646a
5.34,115.6,8.24,5.12,5341280.0,cac910de-9458-4d07-ae2f-d8fd41a2e7a7
8.2,217.0,10.0,7.2,14852764.0,e3826248-4639-417b-bd09-a528294be5cf
5.6,147.0,6.5,5.1,31760586.0,c1bc8c2f-22c0-4812-905a-7378e42f3eef
7.5,198.0,8.8,6.8,45067050.0,ff19e16a-94a5-48df-be1d-834890b173c7
4.9,129.0,6.2,4.2,17125479.0,b7cbe08c-b6ee-447c-9007-c31153657540
5.6,146.0,7.3,4.6,20423719.0,7c428a5d-d5c0-4898-b6a2-5c25abe6dee3
5.4,125.0,6.9,4.5,19829502.0,94b0cf31-9309-4361-a59e-850074838d98
5.9,153.0,6.8,5.3,26345864.0,1d3751f7-c66d-4621-a780-88fb01080630
5.8,132.0,7.1,5.0,21745686.0,d3f6528a-700c-4095-a874-9677b283c323
5.3,139.0,6.9,4.4,20964524.0,659decc3-2ec5-4386-8cdc-2e001c0aebff
6.1,161.0,7.5,5.3,13658321.0,36b3e4cc-3313-49d2-b8b0-77e0ffe7ab04
7.3,196.0,9.5,5.9799999999999995,41477710.0,9af15011-2385-4af8-91ac-640f05a8d53c
6.3,136.0,7.8,5.4,29069916.0,c5b294cb-71f7-4e05-a541-b250d05725ee
3.8,98.0,4.5,3.5,24269441.0,0ea1b457-d85f-47ad-bcfc-d89ebf974a0c
10.9,259.0,15.9,7.9,18860727.0,9c797468-ff3b-4d1c-8993-e4b07ef699a9
3.5,89.0,3.9,3.2,13353200.0,4589421d-3121-40de-a459-f651c8688e00
7.7,203.0,8.8,7.0,25109357.0,e2426ee5-030a-424a-908d-a88332eae4d7
5.1,202.0,6.539999999999999,4.9799999999999995,30028008.0,ddaeabb8-bdde-4c03-a622-be60871ee08e
6.7,156.0,8.2,5.8,17325777.0,a1f83067-6401-4be3-9547-65ef5de220de
5.9,154.0,6.9,5.2,36768036.0,0d63e7fe-2481-43f7-b6eb-052d903b3b27
2.6399999999999997,65.4,8.419999999999998,5.279999999999999,2736738.0,6b917243-8873-4e74-9692-d4d4a503e906
4.3,99.0,5.2,3.8,6202561.0,e7b358b1-6249-4749-84df-2ce3140d16f8
5.0,115.0,6.1,4.3,9821279.0,391ab646-8c0c-46b9-bda9-345b7be9abdd
6.0600000000000005,135.4,7.859999999999999,5.0200000000000005,6475634.0,3931de54-9610-464a-88ba-0d17722b2af0
6.58,169.2,8.36,5.5600000000000005,19654575.0,4984f78b-6ea1-4be7-a842-dd3c784fc635
7.5,173.0,10.2,5.9,29377040.0,9a76f90a-dc8d-4d79-b511-9fb3bb910c20
11.5,274.0,17.2,8.4,39024727.0,a7ee690a-1ce6-420e-8ec7-896d109f9cf7
5.8,154.0,7.4,4.9,20196715.0,3a300a17-8822-441f-abf4-2541df7ebca8
7.7,184.0,10.4,6.1,15135852.0,3b123577-019c-453a-bea6-a309f68436ae
6.0,155.0,6.5,5.6,38523982.0,94eaee2c-8457-4691-9a36-cba683c36ce1
5.9,155.0,7.1,5.2,21598801.0,6ff835f8-3707-4d28-840a-b1ddc9438788
6.5,159.0,8.3,5.4,33573283.0,80f80469-fcbd-49b5-8711-943877db6285
5.18,131.0,6.040000000000001,4.46,20784256.0,0aac736d-4ac9-4d65-a7cf-8f916caa0a58
4.779999999999999,118.4,6.12,4.2,20744864.0,913a20ed-14ad-47ef-aa17-edfee1b96aa4
5.4,125.0,7.1,4.4,7214066.0,9ac805e3-e07f-41b9-9263-9a508e1f6443
2.66,61.0,8.419999999999998,5.279999999999999,2135844.0,336f9a07-9c4d-4ed9-9eb6-bf2936264070
10.5,247.0,15.7,7.5,38344381.0,c467bedb-b7b5-4404-bfee-7ebaf141f142
4.3,114.0,4.8,4.0,18293884.0,89d343b6-acbb-4e80-9a57-631825158d2b
6.1,137.0,7.5,5.1,22900738.0,229654d2-91c3-493d-96a3-406fb6089483
4.6,121.8,5.660000000000001,4.0,14952246.0,26dc84bd-1db2-4273-9752-b178009a89bf
2.6399999999999997,65.4,8.420000000000002,5.279999999999999,2669972.0,3aec651e-d163-497a-b458-9154e16e52f0
6.7,173.0,13.780000000000001,7.660000000000001,66585732.0,7fe49cb5-27a7-4f98-8e99-f3b895af8eaf
10.3,284.0,12.7,9.0,28115163.0,3c7b8eeb-8961-42af-b619-202a0f2de065
5.2,137.0,8.18,5.739999999999999,38156769.0,ca10772e-7229-4096-b97e-1714afbf4c84
7.4,207.2,8.64,6.119999999999999,32804806.0,4f6db395-65c6-484e-bb94-c0fbbf6e6d86
4.7,123.0,5.7,4.1,27941571.0,f50b77c6-3728-47e5-9703-540a4132c649
4.1,102.0,4.5,3.9,22019427.0,a6fd9edb-fcc5-4364-99a4-1c16e038553c
6.199999999999999,150.8,7.82,4.9,6076374.0,b5e8bf79-169f-4c57-a7d0-c8cd5989bc3a
5.9399999999999995,142.8,8.7,5.24,14738594.0,f925483a-7ad7-4c33-ae3d-0877f12e2e02
6.1,159.0,7.3,5.4,24941107.0,02b4f592-1764-40dd-976a-b674d0dc87a7
5.56,130.0,7.1,4.68,8011920.0,37682182-5c3b-4341-b1d1-2e4c91da2a95
6.0,136.0,7.5,5.1,31813999.0,9b76f9c6-04dd-47ca-9745-782202a4ce0e
7.3,183.8,9.379999999999999,6.0200000000000005,24377602.0,8139d356-6585-4ba5-88c7-e4204a8bd01f
5.8,134.0,7.7,4.7,11670697.0,6bd884e6-481f-4d38-aee5-69086193eff3
3.7,95.0,4.4,3.4,16063900.0,47c421f9-b452-45a7-8a89-d49afa27407b
10.7,244.0,14.1,8.7,74510856.0,cd520e45-dd8e-4e11-8d68-17582921048b
6.6,196.0,8.780000000000001,5.580000000000001,35205712.0,e10be3ec-c1cb-4501-aa7a-b51ee9343440
5.5,148.0,7.6,4.4,17826522.0,799d3a28-1c9e-4771-b214-19f694376ffa
6.6,157.0,8.5,5.5,14287924.0,de330e20-3632-421b-9b24-a40fd3dbcfce
4.2,96.0,8.420000000000002,5.279999999999999,4672952.0,a94b91ac-7379-4e22-b82d-0ba086ea27d2
7.4,195.0,8.8,6.6,27236522.0,ef2ffb07-7113-4c93-98d4-3474cc760fd4
4.6,109.0,5.5,4.1,7611324.0,dc527b36-3028-4a8c-8788-a725ec777727
5.94,148.0,10.34,6.18,36173819.0,af14bb08-8b61-44c3-a2e2-1a944ae036bb
5.36,165.0,6.3,4.82,25671527.0,7c643841-925d-409a-bdf0-cc97c2b63df3
5.42,125.8,6.720000000000001,4.58,6842847.0,3e33d943-6f20-4c0e-a0e9-4ad09ccc032f
6.9799999999999995,179.6,8.62,6.0600000000000005,24402973.0,73324dae-7198-4ad4-b517-158b8c0a66f8
5.8,134.0,7.6,4.7,32715340.0,10d1753b-d93b-47f2-b17f-9bd7fae551e5
7.5,179.0,10.5,5.8,15456329.0,b6a8b676-cf14-4015-bbd9-deb76f365944
8.459999999999999,147.6,11.739999999999998,8.040000000000001,44894794.0,e267db93-bdf2-4a62-bb5f-10e34ff25fc1
6.6,175.0,8.8,5.2,13669671.0,299e73fc-2533-4953-af1c-83cae8175e6b
5.5,144.0,8.7,5.66,17385866.0,b6b08f97-3b1f-4036-baa8-87f177161ad8
2.66,61.0,8.420000000000002,5.28,1781317.0,b0fbaeda-be34-42e7-a2ef-7ad2b6d5b378
7.2,194.0,9.3,5.9,22780559.0,2eeb9a7e-c3a5-4e28-a069-0d281005e757
6.4,149.0,8.3,5.3,24983837.0,d718b224-6c51-4faa-9209-971aeb735c0c
5.4,124.0,6.9,4.5,29844402.0,1436e8b2-1767-4f35-baa2-48aec26c63bf
7.659999999999999,199.6,8.9,5.26,35739840.0,8d5016fe-35a1-4b7b-b56f-6645452eaf8d
10.1,243.0,14.3,7.7,26572868.0,8dcf13cf-1d70-4c5d-ab23-6b965160fb59
4.6,119.0,4.9,4.4,17818510.0,8e126d47-fac2-4e60-8f9c-2fae0ddd0bad
4.2,97.0,4.8,3.8,7744856.0,3e9d3885-e09b-41e5-984f-edf6b2ef9d34
5.2,138.0,6.4,4.6,48271818.0,0682bfdd-1e6f-42dd-a24c-372e39a1a23e
11.2,256.0,15.379999999999999,10.18,119577906.0,78229225-12c4-4070-a727-46c1562040ac
5.459999999999999,134.0,7.0,4.619999999999999,9951472.0,effb79de-5064-48b8-b998-5f870119aa20
6.859999999999999,171.2,9.059999999999999,5.619999999999999,23783385.0,adf040d0-6c07-471e-8719-f34be3f60298
6.640000000000001,144.0,8.72,5.42,21698950.0,71bb682f-072b-4ff1-b95a-acc863665fb0
6.06,152.8,8.14,4.88,12662172.0,59182084-8e43-456f-befd-f81d68476333
4.36,118.0,5.119999999999999,3.960000000000001,13279757.0,7dde5832-9678-4f4f-859a-1c7e8975b5ea
2.66,61.0,8.419999999999998,5.28,1782652.0,b6cab9e0-0f1e-43d7-8bc2-969f2f3e74e7
4.319999999999999,103.4,5.159999999999999,3.88,13863292.0,a66d7540-7718-41a3-baf9-3540b6d55a26
5.9,136.0,5.56,4.0600000000000005,20156655.0,f71800d3-d242-49c7-bd10-b75476f14fea
5.0,114.0,7.219999999999999,4.779999999999999,10976330.0,e5776a11-c763-4b06-a9ef-1d01f97273b5
5.76,154.0,7.5600000000000005,4.96,30311764.0,5c5e627b-8b5e-4640-afd8-52c778e0b168
7.1,170.0,9.8,5.4,13987477.0,712f704a-1291-4b1b-b96c-4d1495474e82
8.3,198.0,12.4,6.0,14822052.0,eede0bac-20d5-4020-9246-2c4f3eb6304c
7.2,191.0,10.0,5.6,33683447.0,a6996f97-be71-4021-9778-2e213098362d
4.9,129.0,5.8,4.4,25137399.0,871fc1be-e23e-4955-adf3-078ccf5d9496
4.1,92.0,8.419999999999998,5.279999999999999,4149507.0,f00ac1ef-52e0-4eb6-b247-353454efc312
5.0,130.0,6.2,4.2,35552895.0,e9b0b4bd-a972-4dad-b395-bcbac4d0d5da
6.7,169.0,12.440000000000001,7.260000000000001,56343827.0,6415055a-7695-4173-89b1-e197a97f3ae4
6.0,159.0,8.1,4.8,25417816.0,a178864c-162c-46c3-9bf0-7e9331e0691d
2.66,61.0,8.419999999999998,5.28,928047.0,df0f3f04-2137-4132-95b8-22fd55051ded
5.42,127.0,6.76,4.64,9146274.0,fd9ecd0c-4706-4b86-815f-09981baa8409
9.0,189.0,10.7,6.5,18293884.0,4bbd27c9-e262-42ed-a5f8-dc0c6dd499fd
5.3,140.0,7.2,4.2,24456386.0,47994a2b-755c-4199-92aa-0bafcfc88484
4.5,103.0,5.5,3.9,17305747.0,1993756b-724d-448a-8353-a905978e3543
7.4,174.0,9.42,6.220000000000001,33993909.0,14a70f5c-2367-4217-8913-45c17825682d
6.7,159.0,8.4,5.7,12218178.0,c36a63aa-115d-4b54-bb36-5fa2e03796dd
6.1,140.0,7.4,5.5,25911885.0,2d0b2e0a-b01e-4d7d-b73c-1d06b20f10b3
4.7,104.0,5.5,4.3,10448879.0,599f014e-272d-49bb-a902-0f3ab3b925b0
5.5,131.8,6.94,4.68,11694733.0,ff6da766-5b42-4114-9b02-bbfadca76833
7.5,198.0,7.840000000000001,5.840000000000001,21992720.0,2e205f50-8909-45ca-8ed7-4bac8af8787b
5.680000000000001,146.8,8.28,5.760000000000001,31046190.0,e13f15bf-b881-464a-a20d-b810964a0d75
3.8,99.0,4.4,3.4,12939251.0,4c14cc46-a374-4de2-b1e1-2ce133edf1c4
8.4,222.0,7.839999999999999,5.279999999999999,27697207.0,505260a1-144c-4441-9ecb-65034321b371
4.5,115.0,5.4,4.0,20233436.0,d798dcbe-d5cc-4d08-8937-82c8ada1df6f
5.7,153.0,7.8,4.5,19335434.0,5794aae0-4af6-4f7b-878d-457397bce6b9
6.76,176.2,8.58,5.580000000000001,28742763.0,b44a973b-d41a-4e87-a685-fd18b6053c84
3.7,97.0,3.5,4.1,14020860.0,16fc939f-8342-47e2-b44f-9da14fd67b36
5.2,136.0,8.94,6.0,25037250.0,fa535082-5a0f-4bce-a609-0e91b9fd6404
2.7,66.6,8.419999999999998,5.28,2396899.0,bb8eec03-7731-4703-973a-539530be810a
4.8,106.0,5.4,4.5,40687200.0,6ca0c100-1af9-4f83-b82c-aa5bfa527b45
8.06,142.0,9.76,6.7,34474624.0,9f4a6557-c867-4b88-b35c-01b75b306504
5.9,156.0,7.9,4.7,24903718.0,3de23e36-d6ed-44e0-b9ac-a4fdbf92f6b9
5.5,119.0,7.0,4.6,7444409.0,1867208a-e42f-4577-8451-5e206b60fc20
6.26,123.0,8.48,5.02,15054398.0,af6caee7-3ced-4188-a5d7-cf503f08f08c
4.8,111.0,5.9,4.2,20029800.0,112a6ce9-76ae-4e89-8853-c669d643d9b3
4.1,92.0,8.419999999999998,5.279999999999999,4136154.0,b4c23127-fb72-43ae-baa8-4f174be0d9a2
6.4,149.0,7.8,5.6,27454179.0,75d1f523-50c7-46f1-a836-77c3bafcc56e
1.3,30.0,7.24,4.74,26639634.0,8ded0bd5-d8cb-480a-ba58-72a747fe833d
7.5,196.0,8.52,5.540000000000001,31735215.0,67f2d524-4a4a-478e-a875-b1d6b6a323c4
4.6,127.0,6.1,3.8,10342053.0,ed66ebae-8f19-4e51-8325-3294028b9379
4.7,124.0,5.8,4.2,10442202.0,57d7507d-b0be-42f0-8eb7-3e11b1f3f2a1
3.8,99.0,4.6,3.3,20530545.0,84b1fea8-6ecd-46c8-83b3-dfdc602d3d4a
6.5,171.0,8.3,5.5,33683447.0,9b7aa4e6-6552-411e-8208-6e7f8224a1c5
2.66,61.0,8.419999999999998,5.28,1755278.0,525eed1d-85de-400f-9dbb-fb4b62095f1b
4.2,110.0,5.2,3.5,12351710.0,620735d3-5354-407f-95ff-81151b042be5
6.44,158.4,8.64,5.2,14992973.0,9f48bd0b-bd59-4074-8d99-7c55a18bfe22
6.1,249.0,9.379999999999999,5.860000000000001,26910036.0,7342dc13-e205-4652-b97b-30248e9098ca
5.2,121.0,6.6,4.4,9754513.0,8025726e-e5b4-43a2-9abf-629738d6eaeb
2.66,61.0,8.419999999999998,5.28,767141.0,f4b77ba2-4304-4cb1-ab81-1dbde60f571d
6.26,159.8,8.379999999999999,5.0600000000000005,16350993.0,54950b34-e095-4e90-ab1c-b1bea4ab709c
5.0600000000000005,118.4,6.359999999999999,4.279999999999999,9252432.0,957c519c-f8dd-40ee-b23b-05bba4fc1226
5.42,133.4,6.720000000000001,4.58,6870221.0,c980d2af-e0c1-4ed1-8da6-c5b4bfdf2e49
6.9,178.0,9.3,5.4,18994927.0,99f02de0-d56d-48ce-8c7d-9616aa4974eb
4.460000000000001,117.8,9.059999999999999,6.38,42407093.0,d1f9f59a-a39d-41fb-8941-b5de18cff698
6.860000000000001,160.0,8.5,5.9,39518795.0,bdea1545-9e6d-43a7-ba32-6f622dfb858a
5.12,136.8,7.2,4.74,26087479.0,1b091eb9-90e4-4997-bd3f-826a34a1f655
5.6,149.0,7.7,4.4,15556478.0,a882cb06-d593-4097-9763-aedf48e8fcf0
4.1,119.0,4.8,3.7,12385093.0,53b231d0-02f6-49a3-810b-2aae56bef694
7.219999999999999,180.0,8.98,5.82,34735679.0,1830f77d-d840-47ac-adcd-0da686e75e0f
2.6399999999999997,65.4,8.419999999999998,5.279999999999999,2870270.0,3cf6e81b-b4f7-4e02-8e2c-dc6b6be77dad
7.639999999999999,190.8,10.420000000000002,6.0600000000000005,26807884.0,6e0d0da2-7f3e-449a-8ed0-d2d1e03cdb61
6.5,152.0,8.8,5.2,15756776.0,d77d6932-83df-409d-b578-4683eaad6272
5.720000000000001,194.0,7.220000000000001,4.86,28846918.0,b9955b27-e644-40d7-9806-b01e7a718a2a
6.4,170.0,7.7,5.4,48572265.0,b5d4488a-04be-423a-a341-d3c438e6d63c
4.9,129.0,5.6,4.7,13734434.0,be10ea0d-03d3-47f6-bd8a-cb81006fd86f
6.9,184.0,9.6,5.3,27874805.0,b74261bb-5f6c-4921-9841-043f9aad3062
7.5,199.0,9.8,6.0,30378530.0,706cb960-cdd1-48e3-90d9-520a779d91fa
5.0,134.0,6.4,4.2,14822052.0,1365ff87-6049-4614-96d9-d10a5b7fdfa6
5.9,137.0,7.1,5.1,33249468.0,ae9e95e9-6a96-42ec-a786-1c479f248431
10.0,227.0,12.7,8.4,45400880.0,0828a2a8-fa00-473d-8615-194876fa7234
6.7,109.6,8.1,5.6,7165327.0,0d4f5874-0272-4c15-b7ad-28da2daa820f
5.5,123.0,6.980000000000001,4.8,18113616.0,f2fe0915-a094-451f-9999-7301145c1625
6.5,172.0,8.0,5.6,21391826.0,4374b55e-9da5-470b-a26d-33c8064679d9
7.6,177.0,9.6,6.5,21298354.0,898fdc98-38cc-451f-a371-a2fdb0f0ec4f
4.6,122.0,5.7,4.1,14388073.0,97c7c04c-3c0c-4059-b22a-9e4d1e15e2d1
4.779999999999999,116.2,6.04,4.4399999999999995,19595821.0,51c71dff-07d5-44e3-9789-10e816b4e14b
4.9,127.0,5.9,4.2,36521002.0,ab84be54-39e5-438d-8538-2e55f989a4bf
4.9,129.0,6.2,4.2,16083929.0,c8e51aa7-56bd-4927-897c-de237abc5625
5.4,137.0,7.5,4.9,16764943.0,2b4798a6-4c96-4f7a-954a-81f763ac9881
6.6,155.0,8.7,5.4,10782709.0,fcdacaf9-5f9b-4862-a1fa-4f01a328ff5c
4.5,119.0,5.3,4.1,23468249.0,4e25805a-5847-445a-94ab-951b58da56ed
7.279999999999999,144.2,7.0,5.0600000000000005,25578055.0,3b7969c7-aa91-4012-adee-7007c7500925
2.66,61.0,8.420000000000002,5.28,1701865.0,7b1f6ceb-0db9-4698-9cc9-e0b02d4531a9
5.5,128.0,6.9,4.7,23047623.0,d105b678-4278-4d89-b9f2-437236f43520
7.1,159.0,8.5,6.3,40259898.0,4e97b536-7d7c-4cf9-aadf-ae7ab502187d
3.6,93.0,4.1,3.3,14221158.0,58b2c000-b31e-4a82-ad97-533d84720da6
5.8,135.0,7.6,4.9,7043813.0,8d5df5ee-aeb1-4f7e-a886-95d8de3e19a1
4.3,107.0,5.1,3.8,12872485.0,b7c2d807-583e-4b2c-a146-fa6573d6a726
5.92,148.0,7.26,4.840000000000001,16132669.0,49385e6c-90e7-41fa-84f7-67b3949875f0
6.5,158.0,8.7,5.2,9480772.0,604c2543-fed7-4ffd-95a3-29ed1b51a6dc
4.0,105.0,4.6,3.7,23641841.0,fb431d07-8b26-4f70-a414-cce0644106c9
12.4,297.0,17.5,9.5,31279871.0,d78c64f5-1b77-4ac2-94c6-c36991bd83b0
6.9,160.0,8.9,5.6,11850965.0,ee21df5e-8432-49e5-8180-9037ef555423
8.58,199.2,11.819999999999999,6.460000000000001,33713492.0,ccc96170-4ba7-44c6-9749-259946423428
5.5,125.0,6.5,4.6,20630694.0,1ff29501-0044-4a86-a99e-de5df8b27a35
5.5,126.0,6.9,4.9,15256031.0,00e9113b-5b1f-4c23-8ffd-a0aa333a0910
9.6,229.0,13.2,7.4,27741273.0,09bc7ae1-6cd0-4916-960b-cfaf9a10765d
6.3,169.0,7.9,5.2,16457819.0,43ba609f-63fd-4f3e-bea6-baf62243f731
4.74,113.2,5.86,3.9199999999999995,10342053.0,edf51928-2832-46e0-b8e9-1f2e6d84ae4a
5.8,140.0,7.4,4.9,9340563.0,14efda08-c641-4bf1-b345-a5ed21ecc8af
5.88,198.0,9.4,5.7,29203448.0,23e455ed-4e90-47d5-ac74-6a36f95776df
4.5,112.0,5.0,4.2,29276891.0,83b0b721-2e43-4a79-bc48-b06ee41e1272
8.5,199.0,11.5,6.4,23995700.0,3961fe94-5273-484f-b66e-9ff6caf04c0e
7.8,205.0,9.9,6.6,24011724.0,78d36089-647b-40a4-9d3d-672c784905e0
5.3,122.0,6.2,4.9,15322797.0,e17505ce-70e1-46bb-a9cb-e912bdcb4334
7.7,179.0,10.7,5.8,21665567.0,e5d16f66-c485-49ff-a212-571f64a130cc
5.6,130.0,6.6,5.1,12485242.0,95b24a0b-bd34-4cfd-92e8-271d85ec28bb
4.1,109.0,4.6,3.8,21939308.0,985b0b5d-7e5e-4ea8-a287-0083a7efd075
6.3,145.0,5.619999999999999,4.539999999999999,19929651.0,f7010d51-2930-4c8e-ae54-51399b389381
7.7,173.0,10.1,6.3,50808926.0,ed3baa92-e69a-474b-a1f8-596a4093d209
5.7,127.0,6.7,5.1,22233078.0,0c8a089e-4328-4e39-932c-b12e6a2795d2
5.1,218.0,6.74,4.88,25202162.0,d254d551-2fcf-4c4d-9f9a-1c23884ccafc
7.0,159.0,8.3,6.2,33850362.0,2e84f306-fc74-424b-b970-a56df45d47a8
6.2,143.0,7.8,5.3,18761246.0,6b43e36f-ad0d-43bd-b6ac-d263d5fc1cc4
5.1,117.0,6.7,4.1,18133646.0,ef014f89-f56e-4847-bd04-6fe2c612da61
4.1,106.0,5.0,3.6,21298354.0,37f5fbd1-e780-4f45-91d9-7b52f45e8d9b
5.2,119.0,6.6,4.4,25537995.0,9ecfd1da-99a1-40b4-9cb1-eafab5d0cee1
4.9,115.0,6.2,4.2,9207031.0,14e2e9a3-f6e7-465e-9057-327f9073a81a
4.5,122.0,5.7,3.8,8739669.0,70f23b7f-cb9e-4b79-9005-a092b2b30feb
2.66,61.0,8.419999999999998,5.28,1016846.0,d9a3f1b8-6b8d-45ae-940a-4fc8a9bae9ab
2.66,61.0,8.419999999999998,5.28,928047.0,f3573276-c0a5-4760-b031-1754d135a5b9
5.14,128.0,6.9,4.34,8712295.0,ba2ad5fa-b12b-403b-85bc-79c165af87d3
2.66,61.0,8.419999999999998,5.28,552822.0,b2ef37dc-26d5-4b56-baec-f95f07dfbeb8
6.1,142.0,7.6,5.3,29730900.0,eeee2943-8b86-494b-a953-a5324dfe4ff1
5.42,137.8,6.960000000000001,4.499999999999999,15890308.0,f0f53075-4ad5-4356-accb-0662405942ab
7.7,183.0,9.8,6.5,8903246.0,0b8e8333-8067-4e58-a351-4b7d312a0119
5.96,127.4,7.359999999999999,5.06,24091843.0,89ba3934-bcef-4617-b49c-36cf68dafaa5
5.2,120.0,6.7,4.3,16865092.0,156a79a9-10ab-4308-8016-1f79986a7641
6.1,159.0,7.5,5.2,31513552.0,a253e579-aa25-477b-a9d7-f681e6418644
6.4799999999999995,140.2,8.64,5.239999999999999,15089116.0,40c2a35d-ef53-439f-a867-7226ac78c0ea
5.1,118.0,6.2,4.5,12051263.0,b08749d6-78ff-4dfe-bd87-2755f59d2998
8.4,221.0,10.2,7.3,25704910.0,04be24eb-f392-4c26-81a9-44be5af5cba2
5.5,143.0,6.8,4.8,26933404.0,c97b443f-0798-4c27-a90b-75815e68d5cf
4.5,118.0,5.2,4.1,13012693.0,03b23e62-0e4e-4aad-8d96-cfa8e0fb5b10
5.1,134.0,6.1,4.5,17352483.0,343a6dfc-9acd-46ad-ae1d-4e0795ab95f6
3.8,99.0,4.4,3.4,23234568.0,5f9a76ff-5408-40ce-84d5-d2ecaaa41cad
6.1,159.0,7.5,5.2,29136682.0,b9a50605-ee96-461e-b121-fd8048f1c739
9.9,231.0,14.5,7.3,33389677.0,e9ded023-0a13-4dc1-abfa-2f9bc2e338d7
5.7,132.0,7.1,4.8,18517550.0,b847a98a-0e77-46c3-9386-3536f8c647ad
4.5,118.0,5.4,3.9,29644104.0,8e3e0765-ee36-425b-840d-5218c5a99d50
5.1,129.0,6.4,4.4,13620264.0,b83b406d-0437-422c-87b2-b6db16187dc3
8.9,212.0,12.8,6.7,16958564.0,c9fcfd25-795f-42e5-8f1b-abb0718c24b1
6.8,177.0,8.4,5.7,24743480.0,1de7d95f-6bcb-4f62-a84b-796878c897b4
6.9,165.0,9.3,5.4799999999999995,13641629.0,c3687a69-4aa9-42ef-8544-53721a1d6037
6.4,169.0,8.6,5.2,37769526.0,a686be2e-6c1a-4777-85c9-0b5c2fc96330
4.9,112.0,7.040000000000001,4.36,12852455.0,e0fc9376-fb4a-4a6b-b782-fed6aaea9508
7.2,161.0,8.4,6.1,20430396.0,7a400e1c-08ff-4e46-a9ff-241516d20566
5.2,120.0,6.5,4.4,15726731.0,c7b66ea3-a7a2-429b-a4b6-527a94df6458
4.64,113.8,5.2,4.14,15216639.0,96614c31-ac0f-4020-ac7f-87acf6407588
3.8,99.0,4.2,3.5,16257521.0,d55b3812-90a7-484c-a57d-891210d2d269
5.4,143.0,6.1,5.1,29143359.0,56f0cce9-27a2-484a-90c4-65456fc99a2c
7.6,179.0,10.8,5.8,18026820.0,08a9c5ff-3708-4c50-9e86-1eb75bd27ee8
4.6,103.0,5.8,3.9,10342053.0,fddf586d-51d7-47ad-96e2-e6547751844b
4.2,111.0,4.7,4.0,24509799.0,bfa3ffa7-86e2-4a75-9de8-f6f070985f9d
5.340000000000001,126.6,8.4,5.2,5201071.0,be16904b-7074-42df-86ba-13ed46f5364a
5.6,149.0,7.2,4.7,19095076.0,677e4c8d-50af-4a86-b2a7-e35d2a3f4e8e
5.1,122.0,6.000000000000001,4.38,9140265.0,41bfb06e-60ad-4112-bce9-a507a6a00501
