Marque,Modele,Annee,Prix,Immatriculation,Vitesse_maximale,0_a_100_km/h,Cylindree,Au_regime_de,Couple_maxi,Nombre_de_soupapes,Rapport_volumetrique,Puissance_reelle_maxi_kW,Alesage,Course,Energie_Electrique,Energie_Essence,Energie_Gaz,Energie_Hybride,Norme_anti-pollution_Euro 3,Norme_anti-pollution_Euro 4,Norme_anti-pollution_Euro 5,Norme_anti-pollution_Euro 6,Norme_anti-pollution_nan,Architecture,Alimentation,Injection,Disposition_du_moteur,Puissance_reelle_maxi_ch,poids_a_vide,ptac,ptra,charge_utile,poids_tracte_freine,poids_tracte_non_freine,materiau_des_jantes_Alu,materiau_des_jantes_Aluminium,materiau_des_jantes_Enjoliveurs,materiau_des_jantes_Peintes,materiau_des_jantes_nan,types_de_pneumatiques,taille_des_roues_avant,taille_des_roues_arriere,type_de_roues_de_secours,nombre_de_places,volume_de_coffre,volume_de_coffre_utile,Mixte,Emission_de_CO2,Cycle_urbain,Extra_urbain,Boite_de_vitesses,Mode_de_transmission,puissance_commerciale,puissance_fiscale,consommation_mixte,emission_de_co2,energie_Electrique,energie_Essence,energie_Gaz,energie_Hybride,boite_de_vitesses_Manuelle,carrosserie,longueur,largeur,hauteur,empattement,reservoir,porte_a_faux_avant,porte_a_faux_arriere,voies_avant,voies_arriere,garde_au_sol
14139072.978244826,18320575.655871473,25879749.69071874,11583901,6cb16c78-96a5-4e42-b3f6-915a47e3d559,160.0,12.9,1242.0,3000.0,102.0,8.0,11.1,51.0,70.8,78.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,19406938.01574803,18940612.851445664,21681371.152758133,12781125.800405312,905.0,1641.4,2667.4,440.0,800.0,400.0,0.0,1.0,0.0,0.0,0.0,28948644.35253828,12632794.12767112,12419615.680218916,24715394.52808989,4.0,182.0,520.0,5.1,119.0,6.4,4.3,14065157.677058354,19470409.71635553,73.8,4.0,5.1,119.0,0.0,1.0,0.0,0.0,1.0,32627832.80356511,3.55,1.63,1.49,2.3,35.0,0.703,0.543,1.414,1.408,139.0
19022279.855454065,21383870.889788255,26206137.576086953,11744139,053d908e-1aa0-48fa-aab7-9dae0749be7e,188.0,10.7,998.0,4500.0,172.0,12.0,10.1,74.0,71.0,84.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16131529.103305783,25432239.11804961,31460359.978947368,21681371.152758133,13707288.63468087,1155.0,1600.0,2600.0,445.0,1000.0,450.0,0.0,1.0,0.0,0.0,0.0,28948644.35253828,12991974.85598935,12947704.988941727,28263347.843927357,5.0,325.0,980.0,4.5,102.0,5.2,4.1,14065157.677058354,19470409.71635553,100.0,5.0,4.5,102.0,0.0,1.0,0.0,0.0,1.0,15662558.052013423,4.07,1.73,1.45,2.58,45.0,0.83,0.655,1.518,1.524,120.4
31031528.94953271,32611052.156776614,25832107.02046782,38483922,bd3eca8a-92e8-46b9-96dc-6d6e08ec1403,246.0,6.5,1984.0,4700.0,350.0,16.0,11.56,169.0,83.7,93.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,27912203.44233807,31460359.978947368,21681371.152758133,26003968.52995973,1615.0,2165.0,3865.0,550.0,1700.0,750.0,0.0,1.0,0.0,0.0,0.0,28948644.35253828,36073349.018599644,33372036.472336203,24715394.52808989,5.0,480.0,980.0,7.2,166.0,9.0,6.2,29809416.300904974,41172700.47964377,271.4,14.0,7.2,166.0,0.0,1.0,0.0,0.0,0.0,32785312.074572127,4.71,1.85,1.39,2.81,61.0,0.861,1.041,1.59,1.575,147.2
14537778.533808671,20760088.18859092,21846676.895059973,11083156,64b1e27a-fe1a-4f22-a5ba-1e8a2d87efaa,135.0,16.8,799.0,3800.0,130.0,6.0,13.5,40.0,65.5,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16131529.103305783,25432239.11804961,26680972.63857678,53140633.94515256,20756681.614947133,800.0,1050.0,2629.0,250.0,950.0,450.0,0.0,1.0,0.0,0.0,0.0,20595607.53743471,21376941.182604466,20849139.23985488,19476528.53862105,2.0,220.0,340.0,3.3,87.0,3.4,3.3,24881245.477915,33864912.690795355,78.6,3.0,3.3,87.0,0.0,0.0,0.0,0.0,0.0,32627832.80356511,2.7,1.56,1.54,1.87,33.0,0.8219999999999998,0.6639999999999999,1.283,1.385,126.2
19010683.28224305,26474973.05234445,30829821.00848831,34256299,8eccd678-0323-4587-b6f8-d7cae059a5a9,209.0,8.580000000000002,1996.0,3260.0,356.0,16.0,15.2,110.0,83.8,92.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,12785061.217168195,21681371.152758133,25103235.304740407,1963.0,2581.0,4558.0,677.2,2180.0,750.0,0.0,1.0,0.0,0.0,0.0,28948644.35253828,24776874.104255386,24776874.104255386,24715394.52808989,8.0,1200.0,2100.0,7.279999999999999,187.8,9.0,6.220000000000001,24202373.90138675,19470409.71635553,150.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23426411.04068857,4.97,2.27,1.98,2.93,70.0,0.8211999999999999,1.1263999999999998,1.6096,1.5898,148.0
20951047.019662928,22386129.411163405,21846676.895059973,20350277,62a93f60-e6b0-49de-8edf-a4d7efed3d13,208.0,10.1,1968.0,4200.0,320.0,16.0,18.5,103.0,81.0,95.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,21464098.990968496,1559.0,216.0,3187.0,676.0,1600.0,750.0,0.0,1.0,0.0,0.0,0.0,20595607.53743471,21964323.75440043,21964323.75440043,22727267.49712092,5.0,603.0,1731.0,4.8,127.0,6.1,4.2,24202373.90138675,19470409.71635553,124.0,7.0,4.8,127.0,0.0,0.0,0.0,0.0,1.0,25809557.077395577,4.77,1.82,1.52,2.71,70.0,0.965,1.1,1.552,1.551,114.0
16585205.985079305,25021960.823275156,24852220.377142854,31980914,b8f5d824-7c66-4514-a778-78529259048c,160.0,13.5,1560.0,1750.0,300.0,8.0,16.06,85.0,75.0,88.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,17834545.589479614,22927900.761365093,1687.0,2730.0,4469.0,832.0,1800.0,740.0,0.0,1.0,0.0,0.0,0.0,28948644.35253828,27219165.322312526,27219165.322312526,25133822.87264151,8.0,1060.0,4554.0,5.0,137.0,5.6,5.0,24202373.90138675,19470409.71635553,115.0,6.0,5.0,137.0,0.0,0.0,0.0,0.0,1.0,23426411.04068857,5.31,1.92,1.89,3.28,69.0,0.878,1.153,1.627,1.6,139.6
6922408.001760564,20858812.786918133,26206137.576086953,833907,e671a5e6-0ac4-495d-8702-6b6dd3d1acd9,57.0,16.12,49.0,6700.0,72.2,4.8,11.96,0.0,46.260000000000005,44.64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8798244.211382125,12179055.95026178,7645246.457534265,16749752.8591224,5304579.614093546,97.6,1256.0,2109.0,433.8,790.0,489.0,0.0,0.0,0.0,0.0,1.0,16426158.864086408,14142998.07117853,14149700.4009324,19476528.53862105,5.0,232.4,1058.4,2.66,61.0,8.419999999999998,5.28,2232150.4466731064,7465621.600713013,66.4,0.0,0.6,111.6,0.0,1.0,0.0,0.0,0.0,2236049.3114163224,1.862,2.172,1.054,1.2799999999999998,6.6,0.7492,0.6386,1.3328,1.3279999999999998,172.0
34756270.88790035,26894727.08316879,22652441.117125556,26138889,e67800d4-1083-43b3-ad23-d301c3f6e469,215.0,8.3,1995.0,4000.0,380.0,16.0,16.5,120.0,84.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,38283176.946385056,28993201.101633847,1490.0,2045.0,4601.0,550.0,1700.0,750.0,0.0,1.0,0.0,0.0,0.0,20595607.53743471,28120113.955350284,28117806.429130893,19476528.53862105,5.0,420.0,1350.0,4.5,119.0,5.2,4.1,24202373.90138675,33864912.690795355,147.2,8.0,4.5,119.0,0.0,0.0,0.0,0.0,1.0,30891361.42266824,4.45,1.8,1.55,2.76,61.0,0.791,0.903,1.5,1.529,194.0
28422910.714670256,32727007.52051869,17897345.95668386,24394961,49c5db5c-aaf5-4795-bf68-b2c1db020c82,184.4,11.56,2287.0,1800.0,270.0,16.0,19.0,85.0,88.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8798244.211382125,19757982.332198568,26680972.63857678,16749752.8591224,22927900.761365093,1855.0,3500.0,7000.0,1645.0,3500.0,746.0,0.0,0.0,0.0,0.0,1.0,16426158.864086408,14142998.07117853,14149700.4009324,19476528.53862105,5.0,547.6,1808.8,6.88,176.6,8.36,6.039999999999999,14065157.677058354,33864912.690795355,116.0,8.0,6.040000000000001,120.8,0.0,0.0,0.0,0.0,1.0,27417819.348810643,5.33,1.938,2.108,3.75,82.2,0.8645999999999999,0.9774,1.5064,1.544,149.0
25912649.9430686,23891940.274205983,18465343.455843583,23735313,f66ede0f-51c2-44b5-8afd-195c486bc386,180.0,10.8,3700.0,3800.0,312.0,12.0,9.1,155.0,93.0,91.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39761696.63112383,19406938.01574803,18940612.851445664,38283176.946385056,33048149.61551384,1847.0,2540.0,4975.0,693.0,2410.0,742.0,0.0,0.0,0.0,0.0,1.0,20595607.53743471,23960021.015003067,23960021.015003067,22727267.49712092,4.2,470.4,3988.6,14.6,347.0,19.5,11.8,21043661.273426056,41172700.47964377,154.6,16.0,14.6,131.2,0.0,1.0,0.0,0.0,0.0,30891361.42266824,4.5,1.82,1.87,2.65,70.0,0.9062,0.984,1.524,1.516,21.0
17407682.681198917,19100318.936658144,21846676.895059973,7577941,6b94d92d-7192-45c2-8fd8-1b75c683f2e5,169.0,12.0,1149.0,4250.0,107.0,16.0,9.8,56.0,69.0,76.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,19406938.01574803,18940612.851445664,21681371.152758133,10072201.053018428,864.0,1370.0,1720.0,375.0,890.0,350.0,0.0,0.0,0.0,0.0,0.0,20595607.53743471,19891498.479108434,19891498.479108434,19476528.53862105,4.0,285.0,959.0,4.9,115.0,6.4,4.0,14065157.677058354,19470409.71635553,75.0,4.0,4.9,115.0,0.0,1.0,0.0,0.0,1.0,9654123.152353607,3.6,1.65,1.47,2.37,40.0,0.708,0.525,1.414,1.4,120.0
6922408.001760564,17513343.809556376,22759573.030104388,8078018,47c00dfd-e261-48b2-b905-c06f91f3b70e,179.0,14.079999999999998,1000.0,6100.0,80.6,4.8,12.2,11.0,71.96,62.74000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8798244.211382125,12179055.95026178,7645246.457534265,16749752.8591224,5304579.614093546,859.2,1455.0,2433.0,446.4,930.0,546.0,0.0,0.0,0.0,0.0,1.0,16426158.864086408,14142998.07117853,14149700.4009324,19476528.53862105,4.8,377.0,1342.6,5.659999999999999,138.0,7.140000000000001,4.640000000000001,6858093.216200304,7465621.600713013,67.8,9.0,4.16,108.0,0.0,1.0,0.0,0.0,1.0,8815288.687960688,3.595999999999999,1.508,1.488,2.322,39.8,0.7436,0.6564,1.3486,1.2908,171.6
33414975.833659492,33183027.534236044,22318051.363480873,80786860,8d877b60-a39b-4ee5-b3b7-255e3ad76ba5,210.0,5.6,5439.0,2750.0,700.0,24.0,9.0,368.0,97.0,92.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72432422.32934584,30721548.883327752,18940612.851445664,38283176.946385056,35897680.044124074,2580.0,3200.0,6700.0,620.0,3500.0,750.0,0.0,1.0,0.0,0.0,0.0,20595607.53743471,31535382.87804389,31535382.87804389,22727267.49712092,5.0,480.0,2250.0,15.9,378.0,21.4,12.7,29437328.61011729,35372498.8908031,416.0,43.0,15.9,378.0,0.0,1.0,0.0,0.0,0.0,30891361.42266824,4.66,1.76,1.93,2.85,96.0,0.783,0.82,1.475,1.475,217.0
15242921.062580578,23000735.354851454,21783468.969770566,16865092,3c9e8ea1-b5a8-4bcf-bb88-1abf25c51c94,201.0,10.0,1968.0,1750.0,320.0,16.0,18.5,103.0,81.0,95.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23072341.52934103,26276015.74640598,18927839.747107603,21681371.152758133,21464098.990968496,1454.0,2054.0,3454.0,600.0,1400.0,661.0,0.0,1.0,0.0,0.0,0.0,20595607.53743471,19219847.23333333,19158817.717391305,22727267.49712092,5.0,500.0,1773.2,5.9,159.0,7.7,4.9,24202373.90138675,19470409.71635553,125.4,8.0,5.9,159.0,0.0,0.0,0.0,0.0,1.0,15662558.052013423,4.46,1.77,1.57,2.58,55.0,0.857,0.8042,1.534,1.523,145.6
44721675.53400598,37550999.98119587,27236479.628398698,47537392,61120c28-02e9-4186-aab4-2179ccdef539,201.0,7.3,1997.0,5500.0,400.0,16.0,9.5,221.0,83.0,92.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,27912203.44233807,31460359.978947368,38283176.946385056,45007900.95616484,2151.0,2900.0,5900.0,749.0,3000.0,750.0,0.0,1.0,0.0,0.0,0.0,28858708.65878296,27839792.260172676,27839792.260172676,28263347.843927357,5.0,780.0,1686.0,6.94,245.0,7.74,5.5600000000000005,56590681.6535342,41172700.47964377,300.0,0.0,0.0,245.0,0.0,1.0,0.0,0.0,0.0,30891361.42266824,4.88,2.07,1.8,2.92,104.0,0.918,1.086,1.692,1.686,278.0
34756270.88790035,26894727.08316879,30959232.789224587,40927558,71caf2ce-72c1-4797-ac4a-447176accc3c,205.0,5.6,1499.0,4700.0,2030.0,12.0,11.0,110.0,82.0,94.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16131529.103305783,27912203.44233807,31460359.978947368,21681371.152758133,25103235.304740407,1860.0,2435.0,4235.0,575.0,1700.0,750.0,0.0,1.0,0.0,0.0,0.0,28948644.35253828,29699922.47580094,29699922.47580094,39795971.01263694,5.0,490.0,1495.0,0.7,16.0,9.32,6.2,29809416.300904974,41172700.47964377,326.0,8.0,0.7,16.0,0.0,0.0,0.0,1.0,0.0,30891361.42266824,4.5,1.85,1.63,2.69,47.0,0.875,0.933,1.582,1.583,179.0
34891491.92804715,31854539.082637955,25879749.69071874,74577622,c2435ae0-f808-40ae-b113-9e10cbf543f1,250.0,5.7,4608.0,4100.0,493.0,32.0,11.8,280.0,94.0,83.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72432422.32934584,19406938.01574803,28931117.84985374,38283176.946385056,34261072.62296749,2055.0,2495.0,4237.0,583.0,2520.0,750.0,0.0,1.0,0.0,0.0,0.0,28948644.35253828,50826645.37441976,40750950.01978563,28263347.843927357,5.0,560.0,1401.6,10.7,249.0,15.7,7.8,36789851.15366431,33864912.690795355,380.0,29.0,10.7,249.0,0.0,1.0,0.0,0.0,0.0,32785312.074572127,5.09,1.88,1.46,2.97,84.0,0.915,1.175,1.61,1.615,175.0
28422910.714670256,23518498.0328736,27790114.49764151,24059796,cb325100-129e-48db-9a50-7509df934728,189.8,9.54,2999.0,2800.0,375.0,16.0,15.9,110.0,89.6,90.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,16749752.8591224,25103235.304740407,2085.0,3500.0,7000.0,1415.0,3500.0,750.0,0.0,0.0,0.0,0.0,0.0,28948644.35253828,27250555.19357486,27250555.19357486,22727267.49712092,3.0,516.0,1821.4,6.88,172.4,8.9,5.7,14065157.677058354,33864912.690795355,150.0,10.0,0.0,96.2,0.0,0.0,0.0,0.0,1.0,27417819.348810643,6.02,1.82,2.16,3.36,93.0,1.1,1.555,1.4,1.425,180.0
14139072.978244826,22618707.204877023,25832107.02046782,12254232,4c39991f-aca2-4cbd-b5c0-d41f7afbb3e4,170.0,12.2,1248.0,1500.0,200.0,16.0,16.8,70.0,69.6,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,14827864.65085902,1185.0,1700.0,2763.0,473.0,600.0,600.0,0.0,0.0,0.0,0.0,0.0,28948644.35253828,12991974.85598935,12947704.988941727,28263347.843927357,5.0,360.0,2500.0,3.96,101.6,4.74,3.52,14065157.677058354,19470409.71635553,94.4,5.0,5.359999999999999,0.0,0.0,0.0,0.0,0.0,1.0,20360477.86505478,3.86,1.72,1.72,2.51,45.0,0.855,0.591,1.464,1.465,151.8
31031528.94953271,26913382.58450171,21846676.895059973,20704137,33cdc082-260f-4377-b6af-271fde8182e6,200.0,10.5,1798.0,3650.0,230.0,16.0,9.6,88.0,82.5,84.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,26276015.74640598,31460359.978947368,21681371.152758133,19422344.03594905,1455.0,2005.0,3603.4,552.4,1300.0,750.0,0.0,1.0,0.0,0.0,0.0,20595607.53743471,29551211.222449858,29569454.192940995,19476528.53862105,5.0,480.0,962.0,7.2,169.0,9.4,5.9,29290372.97326312,19470409.71635553,133.4,7.0,7.2,169.0,0.0,1.0,0.0,0.0,0.0,32785312.074572127,4.7,1.83,1.43,2.81,65.0,0.866,1.029,1.564,1.551,119.2
31031528.94953271,32611052.156776614,22652441.117125556,39538825,a9ce9155-3e37-45ca-acc6-59e5008ed81c,250.0,6.6,3197.0,3000.0,330.0,24.0,12.5,195.0,84.5,92.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39761696.63112383,19406938.01574803,31460359.978947368,38283176.946385056,32921951.829067443,1650.0,2180.0,4841.0,699.0,1900.0,750.0,0.0,1.0,0.0,0.0,0.0,20595607.53743471,35894302.33067441,35794428.09728592,24715394.52808989,4.0,480.0,980.0,9.3,216.0,13.5,6.8,29809416.300904974,35372498.8908031,228.4,17.0,9.3,216.0,0.0,1.0,0.0,0.0,0.0,32785312.074572127,4.71,1.85,1.39,2.81,64.0,0.86,1.041,1.59,1.575,164.4
21586736.28467383,22273384.882093683,27236479.628398698,20964524,b48cd6eb-eb34-4b68-b3e3-efbcfdd97d13,235.0,6.8,1998.0,1250.0,280.0,16.0,11.0,141.0,82.0,94.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,30536239.086159077,31460359.978947368,21681371.152758133,24861138.821879856,1270.0,1770.0,3477.0,500.0,1480.0,704.0,0.0,1.0,0.0,0.0,0.0,28948644.35253828,15734599.806018466,15814023.865708709,19476528.53862105,5.0,278.0,941.0,6.3,142.0,6.42,4.44,29809416.300904974,19470409.71635553,192.0,10.0,6.3,142.0,0.0,1.0,0.0,0.0,0.0,15662558.052013423,4.01,1.73,1.43,2.57,44.0,0.757,0.681,1.54,1.535,146.0
28422910.714670256,25014256.5121522,30829821.00848831,32047680,454c4a15-2c54-4379-8cde-78db7833655b,194.0,8.260000000000002,2179.0,1750.0,340.0,16.0,16.62,103.0,85.4,91.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,21464098.990968496,1730.0,3500.0,6500.0,496.0,3000.0,729.0,0.0,0.0,0.0,0.0,0.0,28948644.35253828,29627329.50411356,29627329.50411356,21336615.20880968,3.0,426.0,1089.8,8.5,256.0,11.32,6.880000000000001,24202373.90138675,19470409.71635553,140.0,7.0,0.0,152.6,0.0,0.0,0.0,0.0,1.0,27024280.333330564,5.26,2.05,2.25,3.45,90.0,0.948,0.86,1.6118,1.6094000000000002,169.0
6922408.001760564,21249316.42296579,17299324.946558904,1729239,9c862cd5-a172-4f32-879a-8be3b49597e5,57.0,16.12,125.0,6700.0,72.2,4.8,11.96,0.0,46.260000000000005,44.64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8798244.211382125,12179055.95026178,7645246.457534265,16749752.8591224,5304579.614093546,114.2,1256.0,2109.0,433.8,790.0,489.0,0.0,0.0,0.0,0.0,1.0,16426158.864086408,14142998.07117853,14149700.4009324,19476528.53862105,5.0,232.4,1058.4,2.66,61.0,8.419999999999998,5.28,2232150.4466731064,7465621.600713013,66.4,1.0,0.6,111.6,0.0,1.0,0.0,0.0,0.0,2236049.3114163224,1.952,0.748,1.14,1.34,10.0,0.7492,0.6386,1.3328,1.3279999999999998,172.0
28422910.714670256,24798564.413778126,22652441.117125556,27288600,27200b56-2bb0-4112-8d58-3c462c6a54b3,100.0,9.12,2298.0,1250.0,310.0,16.0,15.84,92.0,85.2,87.36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,25432239.11804961,26680972.63857678,16749752.8591224,20111375.11423069,1569.0,3500.0,3309.8,544.8,1390.0,746.0,0.0,0.0,0.0,0.0,0.0,16426158.864086408,35337974.2086618,35337974.2086618,22727267.49712092,3.0,462.6,1400.0,5.64,140.6,7.1,4.82,24202373.90138675,33864912.690795355,132.6,8.0,2.7,85.8,0.0,0.0,0.0,0.0,1.0,31063938.40633433,6.2,2.07,2.55,3.68,100.0,0.8448,1.674,1.5628,1.5664000000000002,140.8
16585205.985079305,19946409.96440696,27236479.628398698,14621754,2446da5f-87de-4e13-8069-db0ada7a6efe,188.0,10.5,1499.0,1750.0,250.0,8.0,18.12,75.0,75.0,88.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,17049040.656574976,1075.0,1655.0,2625.0,414.4,980.0,564.0,0.0,1.0,0.0,0.0,0.0,28948644.35253828,15734599.806018466,15814023.865708709,28263347.843927357,5.0,285.0,1076.0,3.6,86.0,4.2,3.3,14065157.677058354,19470409.71635553,100.0,5.0,3.6,86.0,0.0,0.0,0.0,0.0,1.0,15662558.052013423,3.97,1.83,1.46,2.54,50.0,0.783,0.652,1.487,1.4844,139.4
14139072.978244826,22418610.92654265,25832107.02046782,13031388,3ef21cbf-2914-48bf-bbf1-3fcd6a3524cb,155.0,16.0,1368.0,3000.0,104.0,8.0,11.1,51.0,72.0,84.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,19406938.01574803,18940612.851445664,21681371.152758133,13813348.924308736,1270.0,1750.0,2727.6,562.8,600.0,600.0,0.0,0.0,0.0,0.0,0.0,28948644.35253828,12991974.85598935,12947704.988941727,28263347.843927357,5.0,270.0,2100.0,5.7,135.8,7.26,4.74,14065157.677058354,19470409.71635553,100.0,4.0,4.58,0.0,0.0,0.0,1.0,0.0,1.0,17206090.74705873,3.86,1.72,1.74,2.51,45.0,0.855,0.591,1.464,1.465,154.8
28422910.714670256,20721059.297652125,30959232.789224587,23747331,26f0cd70-cae7-413d-926d-8f9cfca39a11,202.0,9.46,1498.0,3750.0,250.0,16.0,16.0,74.0,73.5,88.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,19160115.540311407,29883748.62035201,17834545.589479614,18266931.073424324,4629.0,2365.0,3500.0,736.0,1270.0,750.0,0.0,1.0,0.0,0.0,0.0,28948644.35253828,21399671.091601733,21399671.091601733,28263347.843927357,5.0,465.6,4115.8,6.4,168.0,8.1,5.74,36789851.15366431,19470409.71635553,100.0,5.0,6.4,116.0,0.0,0.0,0.0,0.0,0.0,19236278.194293942,4.43,1.84,1.84,2.66,60.0,0.885,0.878,1.568,1.584,184.0
19010683.28224305,23625336.446214918,22652441.117125556,20430396,c136b127-056a-45d6-b05c-0873a9371fc5,193.0,11.18,2198.0,1350.0,330.0,16.0,16.360000000000003,74.0,81.72,89.22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,25432239.11804961,26680972.63857678,16749752.8591224,13707288.63468087,1685.0,3300.0,5300.0,1445.0,2000.0,654.0,0.0,0.0,0.0,0.0,0.0,20595607.53743471,23101406.81077242,23101406.81077242,22727267.49712092,9.0,646.0,1369.8,7.5,199.0,9.2,6.6,24202373.90138675,19470409.71635553,113.8,8.0,7.5,199.0,0.0,0.0,0.0,0.0,1.0,23426411.04068857,4.86,1.97,2.32,3.3,80.0,0.933,0.997,1.5386000000000002,1.5352,145.2
33414975.833659492,27536323.29965412,17897345.95668386,21665567,7285da8e-5514-48c2-909b-016d14b5dfb1,238.0,8.9,2496.0,2900.0,245.0,24.0,10.3,150.0,88.55999999999999,85.56,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39761696.63112383,19406938.01574803,18940612.851445664,38283176.946385056,36509985.77762659,1548.6,2015.0,3825.4,766.4,1754.0,698.0,0.0,0.0,0.0,0.0,0.0,20595607.53743471,19219847.23333333,19158817.717391305,19476528.53862105,5.0,430.0,1020.8,9.6,229.0,13.8,7.4,40158231.57353714,33864912.690795355,138.6,13.0,9.6,229.0,0.0,1.0,0.0,0.0,0.0,32785312.074572127,4.53,1.73,1.43,2.72,62.0,0.755,1.056,1.505,1.476,153.0
24287252.595008977,24287252.595008977,17543282.207104065,26778507,46639506-b7db-444b-b014-2905de59a915,212.0,5.3,1796.0,5060.0,241.6,16.0,13.580000000000002,118.0,86.2,87.72,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23072341.52934103,19406938.01574803,20898796.57357366,16749752.8591224,23680251.431862675,1576.0,1116.0,4087.0,520.8,1540.0,738.0,0.0,0.0,0.0,0.0,1.0,16426158.864086408,14142998.07117853,14149700.4009324,19476528.53862105,2.0,419.2,1256.8,6.9,163.0,9.4,5.4,14065157.677058354,33864912.690795355,186.2,8.0,6.9,145.0,0.0,1.0,0.0,0.0,1.0,32627832.80356511,3.79,1.72,1.14,2.3,32.0,0.8540000000000001,0.9784,1.539,1.5463999999999998,152.8
31403347.709253192,31652649.895381324,22759573.030104388,63625327,14359d15-c06c-428f-8bdf-14649b5f30b6,170.0,8.4,5967.0,4100.0,495.0,16.0,16.5,248.0,83.3,92.182,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29302522.00168365,19406938.01574803,18940612.851445664,38283176.946385056,29302522.00168365,2779.0,3402.0,5786.0,719.0,2760.0,750.0,0.0,1.0,0.0,0.0,0.0,20595607.53743471,31652649.895381324,31652649.895381324,28263347.843927357,7.0,478.0,1707.0,10.9,256.0,12.2,10.2,21043661.273426056,41172700.47964377,423.8,34.0,10.9,256.0,0.0,0.0,0.0,1.0,0.0,30891361.42266824,5.14,2.01,1.89,2.95,98.0,0.8646,1.105,1.732,1.702,229.0
14139072.978244826,25262907.67166665,17543282.207104065,24743480,d41308c0-bd07-4709-b5b5-45646a689f39,152.0,9.48,2800.0,1800.0,300.0,8.0,18.0,94.0,94.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23072341.52934103,19757982.332198568,26680972.63857678,21681371.152758133,24243664.208098143,1719.6,3300.0,4147.4,713.8,1840.0,777.0,0.0,0.0,0.0,0.0,0.0,20595607.53743471,22639856.15313133,22639856.15313133,22727267.49712092,8.0,951.0,1913.0,10.0,254.0,12.0,8.0,14065157.677058354,35372498.8908031,130.0,10.0,10.0,187.2,0.0,0.0,0.0,0.0,1.0,23426411.04068857,5.1,2.02,2.15,3.2,80.0,0.901,0.998,1.72,1.72,150.4
